Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
52365-TAM,Female,28,No,Tamil Nadu,9,25,None,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69,564,0,0,240,804,Stayed,Others,Others
29809-WES,Female,26,No,West Bengal,1,17,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,1279,38,0,1810,3052,Stayed,Others,Others
96991-UTT,Female,73,Yes,Uttar Pradesh,3,17,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107,7677,0,100,565,8343,Stayed,Others,Others
25507-MAD,Female,19,No,Madhya Pradesh,10,9,Deal 4,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,26,566,0,0,0,566,Stayed,Others,Others
28998-GUJ,Female,71,Yes,Gujarat,15,10,None,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101,5688,0,130,1893,7711,Churned,Attitude,Attitude of support person
32103-GUJ,Female,76,No,Gujarat,12,28,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,1290,0,0,247,1537,Churned,Competitor,Competitor made better offer
63192-MAH,Male,54,No,Maharashtra,1,23,Deal 3,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50,1475,0,0,695,2170,Stayed,Others,Others
41331-UTT,Male,22,Yes,Uttar Pradesh,2,5,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117,8152,0,0,2854,11006,Stayed,Others,Others
11450-HAR,Male,60,Yes,Haryana,5,18,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,76,4708,0,0,399,5107,Stayed,Others,Others
81889-TAM,Female,50,Yes,Tamil Nadu,2,5,None,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,67,4234,0,150,3033,7417,Stayed,Others,Others
93633-RAJ,Male,30,Yes,Rajasthan,3,26,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86,893,0,30,64,987,Stayed,Others,Others
62959-PUN,Male,59,Yes,Punjab,7,6,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23,23,0,0,0,23,Churned,Price,Price too high
14706-TAM,Female,53,No,Tamil Nadu,13,13,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70,530,0,0,248,777,Churned,Dissatisfaction,Poor expertise of online support
17570-GUJ,Male,56,No,Gujarat,8,4,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,-8,795,0,100,388,1283,Stayed,Others,Others
54516-WES,Female,42,No,West Bengal,4,13,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,89,89,0,0,32,122,Churned,Competitor,Competitor had better devices
14782-AND,Female,21,Yes,Andhra Pradesh,3,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21,21,0,0,38,58,Churned,Attitude,Attitude of support person
87748-AND,Female,52,Yes,Andhra Pradesh,2,18,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104,5018,0,0,2111,7128,Churned,Price,Price too high
49251-TAM,Female,44,No,Tamil Nadu,5,16,Deal 5,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34,138,0,0,0,138,Churned,Attitude,Attitude of service provider
92252-AND,Female,54,No,Andhra Pradesh,5,21,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95,5276,0,0,1371,6647,Stayed,Others,Others
84116-UTT,Male,32,No,Uttar Pradesh,13,35,Deal 4,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44,927,0,0,83,1010,Stayed,Others,Others
61889-AND,Female,29,Yes,Andhra Pradesh,4,23,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118,8309,5,0,3385,11689,Stayed,Others,Others
13715-UTT,Male,58,No,Uttar Pradesh,13,14,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,1715,0,0,732,2447,Stayed,Others,Others
93880-AND,Male,64,No,Andhra Pradesh,5,24,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100,673,0,10,329,1012,Churned,Competitor,Competitor had better devices
21834-CHH,Female,52,No,Chhattisgarh,0,2,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25,762,0,0,959,1721,Stayed,Others,Others
51533-ODI,Female,41,Yes,Odisha,6,4,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,51,3522,0,0,0,3522,Stayed,Others,Others
31263-TAM,Female,60,Yes,Tamil Nadu,1,8,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80,2404,0,0,516,2920,Churned,Dissatisfaction,Lack of self-service on Website
75328-KER,Female,28,Yes,Kerala,13,30,Deal 5,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,34,139,0,0,0,139,Churned,Competitor,Competitor offered higher download speeds
37202-BIH,Female,63,Yes,Bihar,7,11,Deal 4,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25,280,0,0,307,587,Stayed,Others,Others
24607-TEL,Female,29,Yes,Telangana,7,8,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,340,0,0,378,719,Stayed,Others,Others
31070-UTT,Female,33,Yes,Uttarakhand,7,4,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110,7855,0,0,2321,10175,Stayed,Others,Others
87063-TAM,Female,20,No,Tamil Nadu,10,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85,603,0,0,132,734,Churned,Attitude,Attitude of support person
56132-PUN,Male,65,Yes,Punjab,14,26,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25,1901,0,0,1575,3476,Stayed,Others,Others
28861-ASS,Male,33,Yes,Assam,9,6,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105,7133,0,0,480,7614,Churned,Competitor,Competitor had better devices
29633-HAR,Female,70,No,Haryana,12,13,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96,6767,0,0,3338,10105,Stayed,Others,Others
75617-MAH,Female,23,No,Maharashtra,9,10,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,85,2918,24,130,1580,4604,Churned,Competitor,Competitor offered more data
24419-BIH,Female,54,No,Bihar,12,16,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81,1321,0,0,736,2057,Stayed,Others,Others
16837-UTT,Female,43,Yes,Uttar Pradesh,15,18,Deal 4,No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,36,553,0,80,0,633,Stayed,Others,Others
56802-PUN,Female,22,Yes,Punjab,15,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,21,247,0,0,124,371,Stayed,Others,Others
39394-TEL,Female,47,No,Telangana,10,12,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,66,4693,0,0,2629,7322,Stayed,Others,Others
91259-AND,Female,55,Yes,Andhra Pradesh,1,8,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96,1640,0,0,359,1999,Stayed,Others,Others
31235-MAH,Female,31,Yes,Maharashtra,14,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,79,300,37,0,168,430,Stayed,Others,Others
25658-JAM,Female,52,Yes,Jammu & Kashmir,11,2,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1710,0,0,662,2373,Churned,Competitor,Competitor made better offer
36521-TAM,Male,28,No,Tamil Nadu,12,24,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106,4229,0,0,888,5117,Stayed,Others,Others
19572-RAJ,Female,52,No,Rajasthan,11,19,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,46,191,0,0,182,373,Churned,Competitor,Competitor had better devices
67319-KER,Male,22,No,Kerala,9,11,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,54,696,0,0,334,1030,Churned,Competitor,Competitor had better devices
83192-TAM,Male,64,Yes,Tamil Nadu,3,22,None,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65,3735,0,0,991,4727,Stayed,Others,Others
66640-WES,Female,74,Yes,West Bengal,1,15,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,80,3163,0,0,1715,4878,Stayed,Others,Others
85790-UTT,Male,42,No,Uttar Pradesh,2,21,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106,7849,0,0,840,8689,Stayed,Others,Others
62880-HAR,Male,28,No,Haryana,2,33,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,358,0,0,659,1017,Stayed,Others,Others
65556-KAR,Female,79,No,Karnataka,4,35,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85,5786,0,0,1018,6804,Stayed,Others,Others
53595-HAR,Female,67,No,Haryana,6,15,None,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71,147,0,0,54,201,Churned,Attitude,Attitude of support person
59867-MAD,Female,23,No,Madhya Pradesh,9,6,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110,5893,0,0,118,6011,Churned,Competitor,Competitor had better devices
58209-MAH,Female,59,Yes,Maharashtra,14,16,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113,7869,0,0,2328,10197,Stayed,Others,Others
94078-TAM,Female,75,Yes,Tamil Nadu,15,27,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69,69,0,0,16,85,Churned,Other,Moved
88914-PUN,Male,59,No,Punjab,14,9,Deal 4,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56,768,0,0,259,1026,Stayed,Others,Others
45079-RAJ,Female,59,No,Rajasthan,4,26,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26,1785,0,0,787,2571,Stayed,Others,Others
57765-TAM,Male,37,Yes,Tamil Nadu,14,17,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,95,656,37,10,144,773,Churned,Competitor,Competitor had better devices
69923-JHA,Male,52,No,Jharkhand,7,18,None,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60,60,0,0,22,82,Churned,Attitude,Attitude of support person
71101-KAR,Female,42,No,Karnataka,4,28,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-9,6758,12,0,2600,9346,Stayed,Others,Others
29855-TAM,Male,47,Yes,Tamil Nadu,2,18,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70,1145,0,80,130,1355,Churned,Attitude,Attitude of support person
38073-ASS,Female,54,Yes,Assam,8,35,None,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,36,2434,0,0,0,2434,Stayed,Others,Others
38963-TEL,Female,59,Yes,Telangana,13,33,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109,8110,0,0,2241,10351,Churned,Competitor,Competitor had better devices
45074-TEL,Male,44,No,Telangana,5,26,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,26,1217,0,0,1012,2229,Stayed,Others,Others
43293-UTT,Male,54,No,Uttar Pradesh,14,11,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,83,5776,0,0,1876,7653,Stayed,Others,Others
21589-PUN,Female,31,Yes,Punjab,12,27,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49,799,0,0,775,1574,Stayed,Others,Others
31535-PUN,Female,30,Yes,Punjab,14,16,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,41,1391,0,50,0,1441,Stayed,Others,Others
35279-HAR,Female,43,No,Haryana,11,6,None,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59,59,0,0,14,73,Churned,Dissatisfaction,Service dissatisfaction
35183-MAH,Female,55,No,Maharashtra,6,11,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114,8289,0,0,418,8708,Stayed,Others,Others
33533-GUJ,Male,65,No,Gujarat,4,5,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,53,3579,0,0,0,3579,Stayed,Others,Others
34391-MAD,Female,44,Yes,Madhya Pradesh,1,9,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25,572,0,0,498,1070,Stayed,Others,Others
23912-MAD,Female,24,No,Madhya Pradesh,4,5,Deal 4,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,74,693,0,0,142,836,Stayed,Others,Others
51567-AND,Female,68,Yes,Andhra Pradesh,13,17,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,97,4385,0,0,570,4955,Stayed,Others,Others
88268-UTT,Female,48,Yes,Uttar Pradesh,1,31,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20,20,0,0,50,69,Churned,Attitude,Attitude of support person
95860-KAR,Male,69,No,Karnataka,5,22,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101,1219,0,0,582,1801,Churned,Dissatisfaction,Product dissatisfaction
67455-MAH,Female,38,No,Maharashtra,3,14,Deal 2,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,76,4677,0,0,765,5442,Stayed,Others,Others
76248-MAH,Female,25,No,Maharashtra,15,14,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80,336,0,0,177,513,Stayed,Others,Others
57150-TAM,Male,37,Yes,Tamil Nadu,9,8,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84,498,0,0,156,653,Churned,Competitor,Competitor had better devices
49261-TEL,Female,81,No,Telangana,9,18,None,No,No,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,42,2966,0,0,0,2966,Stayed,Others,Others
78693-BIH,Female,25,Yes,Bihar,6,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19,1496,0,0,927,2423,Stayed,Others,Others
31311-KAR,Female,48,Yes,Karnataka,13,33,Deal 1,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61,4310,0,0,0,4310,Stayed,Others,Others
68399-UTT,Female,51,Yes,Uttar Pradesh,5,11,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70,5166,0,0,493,5659,Stayed,Others,Others
73913-HAR,Female,38,Yes,Haryana,3,7,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26,1715,0,0,3161,4876,Stayed,Others,Others
67718-TAM,Female,28,No,Tamil Nadu,11,1,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86,771,0,0,417,1188,Stayed,Others,Others
52584-TAM,Male,69,No,Tamil Nadu,6,5,None,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,72,4375,0,10,612,4997,Stayed,Others,Others
99846-MAH,Female,49,Yes,Maharashtra,2,18,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50,1266,0,150,425,1840,Stayed,Others,Others
13973-WES,Female,66,Yes,West Bengal,2,11,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71,3445,0,0,230,3675,Churned,Dissatisfaction,Poor expertise of online support
13086-KAR,Female,29,No,Karnataka,14,20,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45,45,0,0,11,56,Churned,Other,Don't know
95088-KAR,Female,57,No,Karnataka,9,6,None,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,50,2029,0,0,509,2538,Stayed,Others,Others
21686-RAJ,Male,44,Yes,Rajasthan,9,20,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94,4868,0,0,836,5704,Churned,Other,Moved
25377-AND,Female,25,No,Andhra Pradesh,14,33,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106,444,0,0,174,618,Churned,Dissatisfaction,Limited range of services
89908-TAM,Male,55,Yes,Tamil Nadu,8,31,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104,4748,0,0,1114,5862,Stayed,Others,Others
72525-KAR,Male,47,Yes,Karnataka,15,13,None,No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40,1933,0,0,0,1933,Stayed,Others,Others
31758-UTT,Male,32,Yes,Uttarakhand,11,29,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99,2186,0,0,442,2628,Churned,Dissatisfaction,Service dissatisfaction
31635-TEL,Female,55,No,Telangana,4,21,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26,1111,0,0,675,1785,Stayed,Others,Others
17233-AND,Male,52,No,Andhra Pradesh,6,23,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84,5997,0,0,2090,8087,Stayed,Others,Others
44307-BIH,Female,31,Yes,Bihar,4,7,None,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,45,2049,0,0,0,2049,Stayed,Others,Others
66079-HAR,Male,52,Yes,Haryana,2,31,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1835,0,0,456,2291,Churned,Other,Don't know
75335-PUN,Male,38,No,Punjab,2,7,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45,481,18,0,62,524,Churned,Price,Extra data charges
22394-UTT,Female,23,No,Uttar Pradesh,10,11,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,95,4563,0,80,984,5627,Stayed,Others,Others
88752-JAM,Male,48,No,Jammu & Kashmir,6,27,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51,51,0,0,7,58,Churned,Attitude,Attitude of support person
14495-AND,Male,48,Yes,Andhra Pradesh,5,16,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55,453,0,0,400,853,Stayed,Others,Others
82997-GUJ,Male,67,Yes,Gujarat,1,14,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69,4448,0,0,1354,5802,Stayed,Others,Others
87171-JAM,Male,40,Yes,Jammu & Kashmir,12,13,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50,1210,0,0,345,1556,Churned,Other,Don't know
72788-TEL,Male,39,No,Telangana,14,6,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,60,3509,0,70,829,4409,Stayed,Others,Others
68521-PUN,Female,74,Yes,Punjab,13,25,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,95,3945,0,100,1776,5821,Stayed,Others,Others
96108-TEL,Male,40,Yes,Telangana,7,26,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-5,1641,0,0,908,2549,Stayed,Others,Others
71923-UTT,Male,62,Yes,Uttar Pradesh,2,25,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,75,1644,0,80,405,2129,Stayed,Others,Others
99897-TAM,Male,63,Yes,Tamil Nadu,9,30,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81,2245,0,0,948,3192,Stayed,Others,Others
49247-MAD,Male,51,Yes,Madhya Pradesh,1,32,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65,4543,0,0,2080,6624,Stayed,Others,Others
37882-WES,Female,78,Yes,West Bengal,1,11,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106,3153,0,0,271,3423,Churned,Competitor,Competitor offered more data
91608-HAR,Female,62,Yes,Haryana,11,31,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,894,0,0,857,1751,Stayed,Others,Others
52348-MAD,Male,29,Yes,Madhya Pradesh,6,14,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116,8014,0,90,3493,11597,Stayed,Others,Others
42899-HAR,Male,40,No,Haryana,6,14,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,92,6720,0,0,978,7698,Stayed,Others,Others
31856-TAM,Female,51,Yes,Tamil Nadu,5,36,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25,1680,0,0,1168,2848,Stayed,Others,Others
87123-UTT,Female,41,No,Uttar Pradesh,5,31,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76,839,0,0,402,1240,Stayed,Others,Others
66346-UTT,Female,51,Yes,Uttar Pradesh,14,13,None,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65,3792,0,110,2329,6231,Stayed,Others,Others
74164-BIH,Female,47,Yes,Bihar,14,13,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19,1124,0,0,1490,2614,Stayed,Others,Others
14903-ASS,Male,52,Yes,Assam,0,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20,1355,42,0,1578,2891,Stayed,Others,Others
77633-JAM,Female,67,No,Jammu & Kashmir,9,7,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94,2804,0,0,210,3015,Churned,Competitor,Competitor made better offer
12592-AND,Female,52,Yes,Andhra Pradesh,8,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19,1415,0,0,3294,4709,Stayed,Others,Others
23671-TAM,Male,26,Yes,Tamil Nadu,7,35,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,118,0,0,17,135,Stayed,Others,Others
13455-BIH,Male,66,No,Bihar,3,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21,468,0,0,687,1155,Stayed,Others,Others
